gx,gy,gz,ax,ay,az,qw,qx,qy,qz
0.11792081120402771,0.03130041031423192,0.02928176234565635,-2.645788496911643,0.6733975355572679,9.439717928763617,0.9898465109126082,0.03522152427411944,0.13765659683117443,0.003740375756929992
0.11909788613537055,0.026864494705849305,0.029727200442192625,-2.6439131459321765,0.6864860348019285,9.427062082250137,0.9900385931128572,0.035930094687166125,0.13607936049839528,0.0038755759872992736
0.12057741210135509,0.02915101047932134,0.02873642060112367,-2.6533829879807485,0.7228510318746374,9.408641767316473,0.9897111108315482,0.03850209331071466,0.1377402208724062,0.00413974169445131
0.11512605013325249,0.03018109415534059,0.03138677581220797,-2.641184172301302,0.7361532285100211,9.425463952384565,0.9898844238589485,0.03859004914210587,0.136462019360795,0.004213404872734639
0.11815759225189733,0.026593267820114338,0.02743453253085052,-2.6697571311572292,0.7611423637693696,9.42223524724263,0.9895370887670487,0.039749980111817296,0.1386297544539979,0.0042520836737347705
0.11652286833687261,0.026770255041537627,0.028987575010147402,-2.662799733549014,0.8087591144794526,9.402257122868246,0.9895803892269732,0.04235999077780524,0.13753086442163162,0.004641742144420603
0.11777043522245625,0.02920761781900961,0.028366180497558485,-2.667072242076735,0.8270306135712904,9.38648626420537,0.9893785910787225,0.042052293734381185,0.13907293759415618,0.004508451584660698
0.11532690868178384,0.025906375272995743,0.026431140450197007,-2.691125524821106,0.8219195596174882,9.406400338752961,0.9895411941793192,0.04187216987557673,0.13796666102298427,0.0044885251750227005
0.11652150813672323,0.030204632049968094,0.03139875041027632,-2.695895965084943,0.8577007275980274,9.400139361732657,0.9892301083824313,0.04469929084931751,0.13929249659993673,0.004833886449652812
0.11840280616355933,0.02655961443051287,0.024697457647210562,-2.6646469714217,0.8839999813827143,9.395083473976568,0.9893957686840297,0.04609003224001243,0.1376456821966907,0.005038651690706694
0.11700057359370371,0.024448397439302917,0.030613299754885116,-2.6761368745561476,0.900707594461154,9.383378373598854,0.9891112367965171,0.04636506421974595,0.1395865829576257,0.004982762384161259
0.11317510265477711,0.026503155133941206,0.02553495489021215,-2.706055420445094,0.9113560821961794,9.384080300858846,0.9888822787297689,0.04617397737781367,0.14126730229780893,0.0048323833490745705
0.11619085078477027,0.026771552748581597,0.029258233310647575,-2.6976840860084272,0.9173859622192068,9.378753707090969,0.9890334760678094,0.047787768769430194,0.139652806668827,0.0051191759868568065
0.11590688433208221,0.0266665410718999,0.02581990342647175,-2.703917029425167,0.9658577100428005,9.393652343147908,0.9888914704934894,0.05090988539070145,0.13953997385119893,0.005517141681762308
0.1163335480767006,0.02685268235560344,0.0277392764764985,-2.707058480588317,0.9728866064447761,9.355605770228538,0.9887840908467846,0.05026367828307936,0.14053827308142242,0.005345851947468372
0.11459382017116024,0.023993816558377967,0.029036310554242353,-2.706700590077314,0.994845992415081,9.378824827324195,0.9889214625482764,0.05198854634607496,0.1389227308974212,0.005657455276240824
0.11327469110902139,0.022366385274951783,0.028137784680216788,-2.7041956209117872,1.009604733517216,9.37203340326871,0.9886932316070817,0.05184168369850404,0.14059716593710203,0.005529062859564639
0.1143818094435421,0.021051500164505278,0.029565541862365145,-2.709786085362943,1.0566977313684764,9.341837297913617,0.9885229080242632,0.05497347468928533,0.14058750526025496,0.0059607681164750076
0.11285846299558319,0.02326085060253089,0.02555385006215795,-2.7357346074340243,1.0551198934327537,9.364311501610603,0.9883930210639955,0.05437799703565697,0.14173568575961543,0.005767558636874237
0.1142557214755175,0.0215920651472389,0.028150126920644263,-2.7274938160142725,1.0623089094679683,9.35231368429826,0.9885855885081425,0.05460336624960192,0.14029523767493052,0.005852595488859531
0.11486202574368654,0.025029710362012465,0.02543160021686543,-2.7279920252334673,1.1120847575519306,9.35299992306526,0.9882761669100479,0.05756050950627643,0.1412761860072626,0.006168057246997875
0.11869158544219405,0.018953716710041292,0.023407726945825047,-2.7439643770202733,1.1212830718381093,9.347552462784986,0.9880461830338627,0.05746528661454467,0.14292247110066503,0.0059706181424232455
0.11771275549780082,0.023411227060867585,0.027188521808155956,-2.7440517279088645,1.159242103210855,9.350844792690863,0.9880174029253511,0.06023882036803046,0.14195834887017766,0.0063814750148841705
0.11484606889232175,0.02330521239191827,0.027032731557115185,-2.7479152074902213,1.1852045948662917,9.336258820451398,0.9876293607194238,0.06157411985230275,0.14406885711129797,0.0064060924127847885
0.11182453837540549,0.02349836482342991,0.027681693446074487,-2.7673580959889215,1.2001401652788064,9.337372138055317,0.987819959534317,0.061698827134912974,0.14269870494083714,0.006485513395590011
0.11638194351688609,0.025089187730008757,0.026948125363832853,-2.7520353664563255,1.2037866887257833,9.35008908527266,0.9879767999749854,0.061402489513110226,0.14173849095468843,0.006463526488518266
0.11083463016222946,0.024804017777807292,0.024177405636659245,-2.7539292258907344,1.234559559720828,9.318872390397352,0.9876126138168062,0.0641007567617197,0.1430639925335527,0.006716550667597803
0.11372622514094612,0.02044332056270539,0.0252786840782706,-2.7542349568119433,1.2473762110163091,9.346859896491956,0.9877858548797995,0.06385728213968452,0.14197351435193747,0.006698778969088055
0.11433539575429824,0.021143080669366182,0.027092344855796566,-2.7750533900665784,1.2964987004225532,9.318394883166269,0.9874053496318663,0.06647739819599385,0.14339871862386017,0.006945397360715674
0.11092786065608702,0.020002947554078006,0.024452417687126037,-2.75697126958277,1.2927893718100907,9.316395925504018,0.9875707629751396,0.06608744359133123,0.14243887184122908,0.006899688751047648
0.11190947566539723,0.019810078420626136,0.02960542130545641,-2.7685311240137658,1.3275472204324346,9.32315821422611,0.987205459182469,0.06884646670851458,0.14364395804817134,0.007208238227133797
0.11153318435520404,0.015492487400304584,0.028632021747858578,-2.7851956431350704,1.342506227497139,9.320553138753338,0.9870367250099452,0.06843791876810651,0.14500112280507504,0.007030586149072316
0.11269078881647468,0.0191773265836462,0.02489213492229772,-2.7910581460833854,1.3680578750504984,9.301772463942271,0.9868686826700077,0.07148401254183376,0.14465430951777883,0.0074410922596963806
0.10963470293094106,0.0230106957144463,0.025794684554930843,-2.785573824859622,1.3837942412257367,9.291952741502023,0.9869290146031104,0.07066867758694094,0.14465113763328724,0.007287422318102434
0.1077853211148164,0.019484926766952244,0.02802747031565778,-2.7938087208482765,1.404955622684006,9.29465707378949,0.9866077914621949,0.07363231034174586,0.1453434851011783,0.00765637240934995
0.11130195651958455,0.01672070850570996,0.023556814362934272,-2.7789858439226234,1.4341040403939895,9.29441063801541,0.9868088482873246,0.07386189601445553,0.1438503874732829,0.0077319650012148255
0.10887871751338553,0.021261268228976744,0.025319175617778293,-2.805798215567708,1.43620240377499,9.307053789053493,0.9865359437010418,0.07391946117520333,0.14568986544659748,0.007563607050527504
0.10707618905657691,0.018679891380164498,0.02566782374640787,-2.8116612395647826,1.4659586921651746,9.286708889321195,0.9862297575600164,0.07692021669986232,0.14618909625041765,0.00793055505269446
0.10925215387024062,0.015564102300605138,0.0231809133637345,-2.808013280623559,1.475114181843983,9.271013591845106,0.9863257935567669,0.0761334481928022,0.14596196898784647,0.007760840165803803
0.1120355539668963,0.017792861289338404,0.026188650912296583,-2.813644727753137,1.4982954319014739,9.287882908883313,0.9863821690659651,0.0782399431811524,0.14443825975025684,0.008143522582349093
0.11006019045663723,0.01764576673094191,0.024216943001527252,-2.8114924942543147,1.5203438682515567,9.271398984069945,0.986090370303913,0.07844710231754494,0.1463159995007061,0.007966305416050371
0.10886345609764027,0.01901240715935433,0.027904990632567083,-2.8078851040492765,1.5422639430080545,9.275054031677982,0.9862386955948044,0.0797321420686717,0.14459438164215987,0.008275604516984753
0.10653143890787581,0.015957907106829223,0.026676169107373523,-2.8303813820180133,1.577487548497298,9.261631194358356,0.985821829478613,0.08127296614266317,0.1465636629023825,0.008313736491545735
0.11243636731396581,0.01962983867802961,0.02332758187999153,-2.821197062519467,1.5788442261105904,9.245110969923969,0.9857823219467199,0.08051600296504743,0.14725910008837356,0.008071210877457845
0.11091497286433905,0.015874346907647944,0.026929141843644627,-2.840372408775697,1.598081323291116,9.258917784768396,0.9854411873358828,0.08351823701355751,0.14784908417253947,0.008427259194669945
0.1096302096439638,0.01291996758726588,0.025861180381465725,-2.836248902842103,1.6100935751759704,9.239585384893509,0.98555303472902,0.08276051323836638,0.14753721533577116,0.008287537384997245
0.10974992719924125,0.015098079654405185,0.02418923727634477,-2.833356513842297,1.6419256458741092,9.24300607745999,0.9853392961328244,0.08578401203446147,0.1472137400107863,0.008699972860762746
0.10427620935234909,0.01619579936185714,0.025019719207188616,-2.821995767123279,1.6776088297581218,9.259953164901074,0.9855459180954135,0.0858764354263891,0.14576341922861713,0.008803793427171178
0.10525230541373065,0.013866744727428984,0.02483129690900132,-2.85132609751622,1.676225496458406,9.242472073737916,0.9851902016883708,0.08655550017436696,0.14775996486865045,0.008683586172067161
0.1056526822636307,0.014213332159302688,0.0209422095781198,-2.8423140310562633,1.7129920750550625,9.233132774562355,0.9848780759577572,0.08955455436180923,0.14803302415659134,0.009021144598003444
0.109138234127218,0.013929049017034262,0.02216286977121366,-2.824619830031171,1.7343424766031836,9.23723254957918,0.9850755186269763,0.08931400742457558,0.14686071789523672,0.009008896650112804
0.10118557812194583,0.01564445880710955,0.02539698018175281,-2.847110158973194,1.742402453122552,9.219117508278904,0.9847393495073369,0.08976743351895039,0.1488339540682768,0.008869922642838661
0.10618815256247624,0.015002155922262323,0.025921533475266396,-2.8605713123982714,1.7774865564570597,9.225159085766926,0.9844735732264821,0.09278407429038207,0.14871621091962783,0.009294503024265497
0.10581363499976407,0.012454821584367226,0.02328411334312334,-2.8514249483448117,1.795136067274886,9.206924812295135,0.9845782671210014,0.09195768509063824,0.14854716944280233,0.009119129142002896
0.10592082535165319,0.015445428565904605,0.023830971247007376,-2.8687596076909196,1.811414018362773,9.19595486685457,0.9841227192162328,0.09392336430878812,0.15032111123857192,0.009189051929737
0.1076822957293236,0.013085518857885154,0.024716262711076846,-2.854680865964249,1.8225800591409123,9.20809640749413,0.9843330179872072,0.09409155068345745,0.14882485759789343,0.009297932627507357
0.10918618922082317,0.01533215734094567,0.027229925529069172,-2.8465251750300182,1.8454336136564817,9.205231870648616,0.9844727131864334,0.09535165220951228,0.14706777047248054,0.009623424573014036
0.10242361481446888,0.016098498423691376,0.02362582375007451,-2.8651439682044755,1.8616010064414528,9.180159147388144,0.9840822517682845,0.09622583771085562,0.14910489766855198,0.00950996334155122
0.10320298694964024,0.0070827212327962226,0.024360114270333855,-2.8437834941650615,1.8635930375201533,9.187223066445364,0.9842849805350907,0.09575827963673003,0.14806589619754776,0.009482581782766907
0.10112665689518656,0.011904569107611862,0.02130140357884952,-2.874703156684354,1.8892032283416937,9.186286290132683,0.9838396730949471,0.09744642435501166,0.1499126428989696,0.009481114064107793
0.1065204414392485,0.011877818144199928,0.028101005121574582,-2.868852628144943,1.9267591014408036,9.183877889658541,0.9836403620240692,0.10035289715492984,0.1492707269594406,0.009959131627322893
0.10050696536255331,0.013559409484171232,0.019852293124034085,-2.870185835317177,1.9327175656151723,9.189255700468678,0.9836739074354879,0.09944501674272302,0.14967385672273925,0.009698922073081664
0.10259344414295876,0.008883964175731464,0.022477989704664973,-2.8584007472690955,1.941326881109191,9.165695549985795,0.9838912552967445,0.09966253046772423,0.14808415745191927,0.009821409426427596
0.10076490174714464,0.008003722751179011,0.020770440776874455,-2.8646152733494508,1.974833385294854,9.157435791089117,0.9834380285296878,0.1018706836554949,0.14957838687410493,0.009915343329604663
0.10052997764884067,0.009750948553526215,0.025532851488408358,-2.863686589511655,1.9808995013165407,9.176410196365243,0.9835948540620085,0.101092124832119,0.1490812833725917,0.009814087203836959
0.10161881781271435,0.01153750737921762,0.02016448616133135,-2.867638988151493,1.9969203895034568,9.153508882286042,0.9831458927089735,0.10361962548955306,0.15029128412651946,0.009982824173661725
0.09977182696352173,0.010311777267246676,0.023722331270265663,-2.8800946235447955,2.0281921390773507,9.152183616467777,0.982693772862597,0.10517674539106242,0.15215591548134694,0.009968871052005454
0.09852144135238879,0.010443057558503513,0.021888246952892695,-2.8877223314578395,2.0309263478048347,9.155133988373331,0.9829147555648982,0.10486988600754425,0.15093429878154768,0.009986378366744859
0.098291481500017,0.009233786195380716,0.022877710294665694,-2.874983360630677,2.064121199189183,9.147768695551983,0.9828859467006167,0.10712029030963133,0.14950502861656018,0.010426197810052638
0.09839920654111747,0.0068309497451298235,0.020640091888142736,-2.885554045445256,2.08302344028765,9.165861926688754,0.9827139209006964,0.1067186668242676,0.1509368812215113,0.010125892867022531
0.09824877729704368,0.009829333678559673,0.023182837004580802,-2.8690791218348424,2.096337430209514,9.13065714037274,0.9827138920799019,0.10881282580424144,0.1494043139225632,0.010560598230925778
0.1005491390895427,0.008345918458878311,0.021383031916172836,-2.9108299180278614,2.127866259708185,9.139170012210663,0.9823161279422904,0.10971129032860805,0.15136152768513397,0.010399302655472231
0.094921794777665,0.005144384470724226,0.02117857961670394,-2.8890053051757314,2.1207393551329483,9.115164121020134,0.9824465802242092,0.10877648596746652,0.15120294143120702,0.01020115723224632
0.0963075020737196,0.00864429679106318,0.024375494738279366,-2.8804052981089465,2.151958957927489,9.12904591083097,0.9822569596103069,0.11151731164072053,0.15040377944684868,0.010670409066484247
0.10180949662444723,0.004838836935863411,0.02554222164192578,-2.8852078267422248,2.180234219901771,9.121239918625973,0.9818585607226227,0.11243386371196534,0.15231988061986057,0.010537883774762677
0.10014583540878648,0.005585639392842923,0.02320718471406593,-2.8789479970967897,2.167301914576187,9.100616492774524,0.9820872977614937,0.11218536648473305,0.15102001527621153,0.01058008072682637
0.09901884048094103,0.00561607727296255,0.021899781929938057,-2.8919838539063787,2.216543926459159,9.127183255318206,0.9817242006414819,0.11509732808185565,0.15116453546804604,0.01093078954106624
0.09485329679058677,0.0006974877606562499,0.0222257439669161,-2.8910277579498493,2.2170988269827565,9.084249134367093,0.9817293614895883,0.11422420949130938,0.15181210396354763,0.010647809422207652
0.09425537075147872,0.002950391194974893,0.022841163983749028,-2.8817354860014763,2.235095540446966,9.128806504425354,0.9819166452584863,0.11503585912596918,0.14995661601711274,0.010930059110841694
0.09233617840470155,0.0063966639301549335,0.02287570498096295,-2.8986915318597193,2.278948979978484,9.102135269717081,0.9814412596637274,0.11718390374715545,0.15139045736071857,0.011041555704061541
0.0939986813562893,0.00434119810736067,0.0194395365670255,-2.9024471369879343,2.277431952773738,9.097798563561756,0.9813301352065921,0.11656926028348684,0.15260412636003606,0.010712325156690695
0.09585659712355284,0.004525767021732878,0.02225489883069373,-2.8952246333039975,2.300619673909801,9.093682840509096,0.9812315277375119,0.11900286452839386,0.1513214399087394,0.01117269134502046
0.09491315601038003,0.002549339802607042,0.0186040513254359,-2.887756950449017,2.309119038168696,9.069218350605041,0.9812116818783212,0.11817336704611825,0.1521219519010841,0.01084446477719697
0.09537408660770388,0.00489465841746797,0.020482169039279394,-2.89517700753315,2.3280024878371988,9.057658320832143,0.9808639745751822,0.1210534920512502,0.1520731509588709,0.011210361288331193
0.09382438033288229,0.005716145003254106,0.023740757871403027,-2.8933462026559993,2.3421455974504517,9.058910865499838,0.9810179283829733,0.12014412446987731,0.15181214253879263,0.011058341843496048
0.0914204041267888,-9.441514554819853e-05,0.018739147489296122,-2.8989385958521123,2.3567801743550625,9.086644209567595,0.9807021895349827,0.1229778935615356,0.15155558903783006,0.011426135298293581
0.0914660998659837,0.005490589024961363,0.019826661369140387,-2.8939178899926055,2.3869569401764066,9.06163971281229,0.9806835792993333,0.12212102929173035,0.1523897449566199,0.011114725792073744
0.0904336110641939,0.0010149260797101738,0.020129818988152942,-2.9153093377099526,2.399930145377433,9.051719685446477,0.9802164090802462,0.12458352181166966,0.1533862445605596,0.01128704755181696
0.09113722942464994,-0.0006286061390265347,0.02327148388660383,-2.9003178236144787,2.399199214235667,9.054522624530557,0.9804602616870722,0.12404095579685837,0.15226325433671017,0.011287954478740368
0.09040017556066766,0.0065724684233123805,0.01866486142235302,-2.8866422331741397,2.4354900434123765,9.065160560648463,0.9804317456708536,0.12608760257014093,0.15072545121420322,0.011719510023542004
0.09339641984055723,0.004079560977223028,0.020097631948739328,-2.880287156315289,2.4220487704377662,9.032877125621802,0.9803997205952742,0.12528563990217376,0.15162424366495664,0.011401097492823286
0.0889501882590976,-0.0008630819853460419,0.019010111816402463,-2.9158619362458897,2.4650823649854394,9.03340874359177,0.9799180262856716,0.1272972373262925,0.15305341607345804,0.011433589013624143
0.08925948893433602,0.0007035283545979495,0.017533558041718206,-2.9028256255552862,2.47276291918668,9.039703680632275,0.9801710721512702,0.12706912732195774,0.15161207913210947,0.011484061159038522
0.09336488945271196,-0.00017428859981064504,0.02077776730460008,-2.9128813643489733,2.4784159665500627,9.031442146795774,0.9797451738215086,0.12814660659909788,0.15345904142864297,0.011320962609251679
0.08703938591735884,-0.0005066725300517125,0.019838822028438192,-2.8860755545568653,2.5067358042008285,9.019077212709822,0.9798144403477047,0.12973133680395324,0.15164399757420155,0.011727776297702712
0.08779680341320797,-0.0003192324177597346,0.022072108838073964,-2.9195204886564423,2.5324107786146004,9.015213146588177,0.9793793405448138,0.13088226279944373,0.1534643912626398,0.01160263818665307
0.08776474673329795,0.000801120436362183,0.020350315842605854,-2.909428687206199,2.52153368430663,9.00377474946288,0.979573907597133,0.12995820968992738,0.1530189950430585,0.01144597942880929
0.08727731140193667,-0.00140743712381036,0.02228348682386643,-2.9074229059937102,2.5520096377799755,9.00168688776162,0.9791943398329606,0.132740294867203,0.15303220372388782,0.01181539593374482
0.08696142525973072,-0.0015583360521980703,0.019808534550124317,-2.8957506608911454,2.567552720216053,9.031618637801383,0.9794519885369077,0.1322391655792016,0.1518117434071529,0.011823696617152601
0.08559596845400655,-0.0014986327959299842,0.01997849074990801,-2.9143896847453297,2.5871585610534886,9.006779646375682,0.978983232848605,0.1337658638047538,0.1534938756278779,0.011753877087821836
0.08419194125105055,-0.00034702083346069734,0.021653990816363093,-2.9073288787815654,2.6019299728685654,9.008393500221791,0.9792255592478639,0.13394127805304537,0.15176907161058287,0.011966079211115966
0.0883694445249767,-0.003401342952517591,0.021237110985697673,-2.8956769848412987,2.630162492796219,8.974596324302714,0.9787387508414008,0.13633853306488375,0.15275911542288262,0.012120835711626596
0.08047250965115979,-0.000853212561689503,0.01689723391678779,-2.9046233783094233,2.6463151958078774,9.00118739521248,0.9789039210542154,0.13526588885281446,0.15267323627731103,0.011880049753808486
0.0818081410519997,-0.0021640100552202204,0.018473335679384268,-2.890295627908788,2.659049544033853,8.96861437376076,0.9785546462852581,0.1379904786047223,0.1524444544172784,0.012252361625070547
0.08174309925868813,-0.004115194929643971,0.021081293416894086,-2.887184903204913,2.6724194598383857,8.976925260737143,0.9787947688544567,0.13711441425250415,0.151698687122409,0.01216331339235993
0.08087403116137414,-0.0035709082244945022,0.01877020971622605,-2.8682294759895806,2.6787028635008965,8.957336968954902,0.9784524740446215,0.1398260170548309,0.1514003989333626,0.012544329131529761
0.08385662054808889,-0.002083717330830916,0.01576221380474003,-2.8900305465165577,2.6844092737823493,8.986687692138212,0.9784898203651619,0.13886582889336385,0.15207015021106404,0.012191079619821688
0.08378112509685592,-0.005317955019495082,0.019810392268422808,-2.8876258378566697,2.700401678685692,8.985856615433395,0.9787042021777969,0.1379085492011561,0.15157342718242037,0.012033821875451916
0.0792842151686544,-0.0036709696881533295,0.024345312705245217,-2.8829133804803653,2.7127788938090918,8.965127870738604,0.978259023334596,0.14049063410685528,0.15205053653718953,0.012340961528542336
0.08088456833767489,-0.005649636631890742,0.01868287681101271,-2.8862819568365263,2.7319964714179847,8.959143010589855,0.9778045284302532,0.14181255496935055,0.15374771532376563,0.012212430842281694
0.07715747918648092,-0.0021486168419149925,0.019677328636507334,-2.8901677346320667,2.739465595027926,8.936021079133868,0.9780744394702867,0.14165629088477794,0.15215448789286065,0.012365189918195383
0.07746016174345607,-0.007395675427476948,0.018986270084712667,-2.8871681394537956,2.7446221782556632,8.94430370279815,0.9779022684532991,0.1412809105155286,0.15363112747453947,0.012013923118486038
0.08088150271994379,-0.007981400615967017,0.02108644778750777,-2.906240472760118,2.7623171069834536,8.954407210433562,0.9776783110574891,0.14383474891178236,0.15264619341312707,0.012482977599203643
0.07829095458467232,-0.007856169343448714,0.017827954010883468,-2.889653565699792,2.7904103573697268,8.93291900085675,0.9776111891818353,0.1431093897335026,0.15378375436461753,0.01210876748911165
0.0814252141346593,-0.009088244153047098,0.01720303780845105,-2.892835500370586,2.8108538237585936,8.941516874142811,0.9774470416634071,0.1455120858986782,0.1525316276108353,0.012554528237213402
0.07928435283806999,-0.006194904741748705,0.01698761515186683,-2.876837502544966,2.8307368684101952,8.935501218691114,0.9775196960278567,0.1469498508030762,0.1506418405468639,0.012962295445389859
0.07875706578760291,-0.004919088466618033,0.019135936523346615,-2.902314696530876,2.8274176104410436,8.933058708827893,0.9772923716606737,0.14680899820971433,0.15227419226599345,0.012621755355525744
0.0750482140048214,-0.008176003348917247,0.018945352165366528,-2.890225781072154,2.8382370356242994,8.93077239140417,0.9773112056249192,0.14585912562230977,0.15309207586373405,0.012277586912529729
0.07309193110265583,-0.004919384914765939,0.021679050634224924,-2.8567673532095395,2.8576013976965275,8.92611372529912,0.9772915583433044,0.14769558547924821,0.15140614272225883,0.012782956106659197
0.07468393581026138,-0.007178145974195854,0.020552657663887763,-2.892741004858534,2.8885177497618053,8.930984340658313,0.9768034359019189,0.14945077223883058,0.15282726620379822,0.012780492639045586
0.07850431786961512,-0.005091625610484847,0.014612189500010501,-2.870054376986964,2.9031822994722596,8.914087393977384,0.9769556819917995,0.15039627778738165,0.15088624226407876,0.013110947603600235
0.07339675415135563,-0.0075192714709667145,0.01699683183912664,-2.879567802525258,2.920083553877846,8.920841313401564,0.9766065827302668,0.15088431965499938,0.1526730707140011,0.01282334312557709
0.07702539535860232,-0.005576777024201605,0.01625520014713579,-2.8971086062623552,2.9208329171906278,8.904880157630863,0.9764669394155315,0.1503875189213697,0.15408262536802678,0.012427990217074403
0.07256441762212747,-0.01064932807863039,0.017398390763944276,-2.8642483163531534,2.9335657520921594,8.889505247706671,0.9765218234185755,0.15190702110373994,0.1521966453089468,0.012867264019639382
0.07186508475272564,-0.007556202794891944,0.01591309991062355,-2.8687962882518634,2.9446881578892943,8.906789815470185,0.9767973088802182,0.15183510720675894,0.15047651490381425,0.013035952066418537
